ncbi_id	Size	GC	Not_ACGT	seq_id_version	seq_desc	seq_type	seq_base	Release_Date	Species	Genus	Family	Sequence_Type	Nuc_Completeness	Genotype	Segment	Authors	Publications	Geo_Location	Host	Isolation_Source	Collection_Date	BioSample	GenBank_Title
MK005882	25414	43.12	0	MK005882.1	"Porcine deltacoronavirus strain Swine/CHN/SC/2018/1, complete genome"	linear	RNA	2019-05-14T00:00:00Z	Coronavirus HKU15	Deltacoronavirus	Coronaviridae	GenBank	complete			"Feng,Y."		China	Sus scrofa	abdominal cavity	2018-03		"Porcine deltacoronavirus strain Swine/CHN/SC/2018/1, complete genome"
MK032177	27681	38.11	0	MK032177.1	"Infectious bronchitis virus strain gammaCoV/ck/China/I0724/17, complete genome"	linear	RNA	2018-11-26T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,L., Ren,M., Ma,T., Sheng,J., Han,Z., Liu,S."		China	Gallus		2017		"Infectious bronchitis virus strain gammaCoV/ck/China/I0724/17, complete genome"
MK032178	27688	38.09	0	MK032178.1	"Infectious bronchitis virus strain gammaCoV/ck/China/I0718/17, complete genome"	linear	RNA	2018-11-26T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,L., Ren,M., Ma,T., Sheng,J., Han,Z., Liu,S."		China	Gallus		2017		"Infectious bronchitis virus strain gammaCoV/ck/China/I0718/17, complete genome"
MK032179	27678	38.12	0	MK032179.1	"Infectious bronchitis virus strain gammaCoV/ck/China/I0722/17, complete genome"	linear	RNA	2018-11-26T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,L., Ren,M., Ma,T., Sheng,J., Han,Z., Liu,S."		China	Gallus		2017		"Infectious bronchitis virus strain gammaCoV/ck/China/I0722/17, complete genome"
MK032180	27678	38.14	0	MK032180.1	"Infectious bronchitis virus strain gammaCoV/ck/China/I0737/17, complete genome"	linear	RNA	2018-11-26T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,L., Ren,M., Ma,T., Sheng,J., Han,Z., Liu,S."		China	Gallus		2017		"Infectious bronchitis virus strain gammaCoV/ck/China/I0737/17, complete genome"
MK032181	27681	38.18	0	MK032181.1	"Infectious bronchitis virus strain gammaCoV/ck/China/I0347/11, complete genome"	linear	RNA	2018-11-26T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Xu,L., Ren,M., Ma,T., Sheng,J., Han,Z., Liu,S."		China	Gallus		2011		"Infectious bronchitis virus strain gammaCoV/ck/China/I0347/11, complete genome"
MK032689	28029	41.67	0	MK032689.1	"Porcine epidemic diarrhea virus isolate KNU-1815, complete genome"	linear	RNA	2019-03-24T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Lee,S., Lee,D.-U., Noh,Y.-H., Lee,S.-C., Choi,H.-W., Yang,H.-S., Kang,W.-M., Lee,C."		South Korea	Sus scrofa		2018-03		"Porcine epidemic diarrhea virus isolate KNU-1815, complete genome"
MK032690	28050	41.55	0	MK032690.1	"Porcine epidemic diarrhea virus isolate KNU-1816, complete genome"	linear	RNA	2019-03-24T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Lee,S., Lee,D.-U., Noh,Y.-H., Lee,S.-C., Choi,H.-W., Yang,H.-S., Kang,W.-M., Lee,C."		South Korea	Sus scrofa		2018-04		"Porcine epidemic diarrhea virus isolate KNU-1816, complete genome"
MK032691	28038	41.54	0	MK032691.1	"Porcine epidemic diarrhea virus isolate KNU-1817, complete genome"	linear	RNA	2019-03-24T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Lee,S., Lee,D.-U., Noh,Y.-H., Lee,S.-C., Choi,H.-W., Yang,H.-S., Kang,W.-M., Lee,C."		South Korea	Sus scrofa		2018-04		"Porcine epidemic diarrhea virus isolate KNU-1817, complete genome"
MK032692	28035	41.59	0	MK032692.1	"Porcine epidemic diarrhea virus isolate KNU-1818, complete genome"	linear	RNA	2019-03-24T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Lee,S., Lee,D.-U., Noh,Y.-H., Lee,S.-C., Choi,H.-W., Yang,H.-S., Kang,W.-M., Lee,C."		South Korea	Sus scrofa		2018-04		"Porcine epidemic diarrhea virus isolate KNU-1818, complete genome"
MK039552	30123	41.15	0	MK039552.1	"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011123/2014, complete genome"	linear	RNA	2018-11-19T00:00:00Z	Middle East respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Paden,C.R., Tamin,A., AL-Abdallat,M.M., Haddadin,A., Al-sanouri,T., Queen,K., Li,Y., Payne,D.C., Tong,S."		Jordan	Homo sapiens	"lung, oronasopharynx"	4/21/2014		"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011123/2014, complete genome"
MK039553	30123	41.16	0	MK039553.1	"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011858/2014, complete genome"	linear	RNA	2018-11-19T00:00:00Z	Middle East respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Paden,C.R., Tamin,A., AL-Abdallat,M.M., Haddadin,A., Al-sanouri,T., Queen,K., Li,Y., Payne,D.C., Tong,S."		Jordan	Homo sapiens	"lung, oronasopharynx"	5/23/2014		"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011858/2014, complete genome"
MK052676	30123	41.16	0	MK052676.1	"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011858/2014, complete genome"	linear	RNA	2018-11-05T00:00:00Z	Middle East respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Queen,K., Paden,C.R., Al-Abdallat,M.M., Haddadin,A., Al-Sanouri,T., Li,Y., Lu,X., Erdman,D.D., Payne,D.C., Tong,S."		Jordan	Homo sapiens	"lung, oronasopharynx"	5/23/2014		"Middle East respiratory syndrome-related coronavirus isolate Hu/Jordan-201440011858/2014, complete genome"
MK062179	29727	40.81	0	MK062179.1	"SARS coronavirus Urbani isolate icSARS, complete genome"	linear	RNA	2018-11-21T00:00:00Z	Severe acute respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S."	30393776	USA	Homo sapiens		5/27/2017		"SARS coronavirus Urbani isolate icSARS, complete genome"
MK062180	29727	40.81	0	MK062180.1	"SARS coronavirus Urbani isolate icSARS-MA, complete genome"	linear	RNA	2018-11-21T00:00:00Z	Severe acute respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S."	30393776	USA	Homo sapiens		5/28/2017		"SARS coronavirus Urbani isolate icSARS-MA, complete genome"
MK062181	29727	40.84	0	MK062181.1	"SARS coronavirus Urbani isolate icSARS-C3, complete genome"	linear	RNA	2018-11-21T00:00:00Z	Severe acute respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S."	30393776	USA	Homo sapiens		5/29/2017		"SARS coronavirus Urbani isolate icSARS-C3, complete genome"
MK062182	29727	40.84	0	MK062182.1	"SARS coronavirus Urbani isolate icSARS-C3-MA, complete genome"	linear	RNA	2018-11-21T00:00:00Z	Severe acute respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S."	30393776	USA	Homo sapiens		5/30/2017		"SARS coronavirus Urbani isolate icSARS-C3-MA, complete genome"
MK062183	29874	40.87	0	MK062183.1	"SARS coronavirus Urbani isolate icSARS-C7, complete genome"	linear	RNA	2018-11-21T00:00:00Z	Severe acute respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S."	30393776	USA	Homo sapiens		5/31/2017		"SARS coronavirus Urbani isolate icSARS-C7, complete genome"
MK062184	29874	40.87	0	MK062184.1	"SARS coronavirus Urbani isolate icSARS-C7-MA, complete genome"	linear	RNA	2018-11-21T00:00:00Z	Severe acute respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Graham,R.L., Deming,D.J., Deming,M.E., Yount,B.L., Baric,R.S."	30393776	USA	Homo sapiens		6/1/2017		"SARS coronavirus Urbani isolate icSARS-C7-MA, complete genome"
MK071267	27632	38.13	0	MK071267.1	Avian coronavirus AvCoV/Gallus gallus//H120 complete genome	linear	RNA	2019-05-27T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Brandao,P.E., Hora,A.S., Silva,S.O., Taniwaki,S.A., Santana,N.C., Berg,M."							Avian coronavirus AvCoV/Gallus gallus//H120 complete genome
MK071619	28016	41.74	0	MK071619.1	"Porcine epidemic diarrhea virus strain COL/Antioquia00265/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	1/9/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia00265/2015, complete genome"
MK071620	28017	41.75	0	MK071620.1	"Porcine epidemic diarrhea virus strain COL/Antioquia00958/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	1/29/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia00958/2015, complete genome"
MK071621	28011	41.75	0	MK071621.1	"Porcine epidemic diarrhea virus strain COL/Cundinamarca03267/2014, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	abdominal cavity	3/7/2014		"Porcine epidemic diarrhea virus strain COL/Cundinamarca03267/2014, complete genome"
MK071622	28024	41.7	0	MK071622.1	"Porcine epidemic diarrhea virus strain COL/Huila/2014, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	3/17/2014		"Porcine epidemic diarrhea virus strain COL/Huila/2014, complete genome"
MK071623	28029	41.72	0	MK071623.1	"Porcine epidemic diarrhea virus strain COL/Cundinamarca03715/2014, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	"feces, abdominal cavity"	3/16/2014		"Porcine epidemic diarrhea virus strain COL/Cundinamarca03715/2014, complete genome"
MK071624	28018	41.74	0	MK071624.1	"Porcine epidemic diarrhea virus strain COL/Cundinamarca03962/2014, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	3/21/2014		"Porcine epidemic diarrhea virus strain COL/Cundinamarca03962/2014, complete genome"
MK071625	28013	41.73	0	MK071625.1	"Porcine epidemic diarrhea virus strain COL/Antioquia/2014, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	4/27/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia/2014, complete genome"
MK071626	28019	41.75	0	MK071626.1	"Porcine epidemic diarrhea virus strain COL/Cundinamarca/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	5/6/2015		"Porcine epidemic diarrhea virus strain COL/Cundinamarca/2015, complete genome"
MK071627	28017	41.71	0	MK071627.1	"Porcine epidemic diarrhea virus strain COL/ValledelCauca05761/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	5/8/2015		"Porcine epidemic diarrhea virus strain COL/ValledelCauca05761/2015, complete genome"
MK071628	28017	41.71	0	MK071628.1	"Porcine epidemic diarrhea virus strain COL/ValledelCauca05762/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	5/20/2015		"Porcine epidemic diarrhea virus strain COL/ValledelCauca05762/2015, complete genome"
MK071629	28031	41.69	0	MK071629.1	"Porcine epidemic diarrhea virus strain COL/Antioquia06285/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	5/20/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia06285/2015, complete genome"
MK071630	28013	41.74	0	MK071630.1	"Porcine epidemic diarrhea virus strain COL/Antioquia07053/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	6/3/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia07053/2015, complete genome"
MK071631	28005	41.75	0	MK071631.1	"Porcine epidemic diarrhea virus strain COL/Antioquia08010/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	"feces, abdominal cavity"	1/6/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia08010/2015, complete genome"
MK071632	28008	41.75	0	MK071632.1	"Porcine epidemic diarrhea virus strain COL/ValledelCauca/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	7/1/2017		"Porcine epidemic diarrhea virus strain COL/ValledelCauca/2015, complete genome"
MK071633	28017	41.73	0	MK071633.1	"Porcine epidemic diarrhea virus strain COL/Antioquia08520/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	7/3/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia08520/2015, complete genome"
MK071634	28018	41.73	0	MK071634.1	"Porcine epidemic diarrhea virus strain COL/ValledelCauca08565/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	7/3/2015		"Porcine epidemic diarrhea virus strain COL/ValledelCauca08565/2015, complete genome"
MK071635	28018	41.71	0	MK071635.1	"Porcine epidemic diarrhea virus strain COL/Antioquia09796/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	7/30/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia09796/2015, complete genome"
MK071636	28019	41.74	0	MK071636.1	"Porcine epidemic diarrhea virus strain COL/Antioquia09831/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	7/29/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia09831/2015, complete genome"
MK071637	28017	41.74	0	MK071637.1	"Porcine epidemic diarrhea virus strain COL/Antioquia10641/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	8/11/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia10641/2015, complete genome"
MK071638	27996	41.74	0	MK071638.1	"Porcine epidemic diarrhea virus strain COL/Antioquia14856/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	10/21/2015		"Porcine epidemic diarrhea virus strain COL/Antioquia14856/2015, complete genome"
MK071639	28010	41.75	0	MK071639.1	"Porcine epidemic diarrhea virus strain COL/Cauca/2015, complete genome"	linear	RNA	2020-01-01T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Marthaler,D., Rincon,M.A., Diaz,A., Qi,M."		Colombia	Sus scrofa	feces	5/5/2015		"Porcine epidemic diarrhea virus strain COL/Cauca/2015, complete genome"
MK129253	30150	41.02	0	MK129253.1	"Middle East respiratory syndrome-related coronavirus isolate MERS-CoV/KOR/KCDC/001_2018-TSVi, complete genome"	linear	RNA	2019-02-26T00:00:00Z	Middle East respiratory syndrome-related coronavirus	Betacoronavirus	Coronaviridae	GenBank	complete			"Chung,Y.S., Kim,J.M., Man Kim,H., Park,K.R., Lee,A., Lee,N.J., Kim,M.S., Kim,J.S., Kim,C.K., Lee,J.I., Kang,C., Chung,Y.-S., Kim,J.-M., Kim,H.M., Kim,C.-K., Kim,J.-S."	30753126	South Korea	Homo sapiens	oronasopharynx	10/20/2018		"Middle East respiratory syndrome-related coronavirus isolate MERS-CoV/KOR/KCDC/001_2018-TSVi, complete genome"
MK138353	28030	41.7	0	MK138353.1	"Porcine epidemic diarrhea virus strain G2, complete genome"	linear	DNA	2019-05-28T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Deng,J."		China	Sus scrofa		2016		"Porcine epidemic diarrhea virus strain G2, complete genome"
MK138516	28034	41.74	0	MK138516.1	"Porcine epidemic diarrhea virus strain V7-HB2018, complete genome"	linear	RNA	2019-04-07T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Ao,C., Wu,M., Yang,J., Yang,L., Ruan,S., Luo,R., Fang,L., Xiao,S., Chen,H., Jiang,Y."		China	Sus scrofa		3/9/2018		"Porcine epidemic diarrhea virus strain V7-HB2018, complete genome"
MK140811	28024	41.67	0	MK140811.1	"Porcine epidemic diarrhea virus isolate CH/TP-2-2/2018, complete genome"	linear	RNA	2019-04-22T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Qin,S., Zhang,B."		China	Sus scrofa	feces	2018		"Porcine epidemic diarrhea virus isolate CH/TP-2-2/2018, complete genome"
MK140812	28022	41.68	0	MK140812.1	"Porcine epidemic diarrhea virus isolate CH/TP-3-1/2018, complete genome"	linear	RNA	2019-04-22T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Qin,S., Zhang,B."		China	Sus scrofa	feces	2018		"Porcine epidemic diarrhea virus isolate CH/TP-3-1/2018, complete genome"
MK140813	28026	41.7	0	MK140813.1	"Porcine epidemic diarrhea virus isolate CH/TP-4-3/2018, complete genome"	linear	RNA	2019-04-22T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Qin,S., Zhang,B."		China	Sus scrofa	feces	2018		"Porcine epidemic diarrhea virus isolate CH/TP-4-3/2018, complete genome"
MK140814	28036	41.75	0	MK140814.1	"Porcine epidemic diarrhea virus isolate CH/TP-4-4/2018, complete genome"	linear	RNA	2019-04-22T00:00:00Z	Porcine epidemic diarrhea virus	Alphacoronavirus	Coronaviridae	GenBank	complete			"Qin,S., Zhang,B."		China	Sus scrofa	feces	2018		"Porcine epidemic diarrhea virus isolate CH/TP-4-4/2018, complete genome"
MK142676	27718	38.18	0	MK142676.1	"Infectious bronchitis virus isolate ahysx-1, complete genome"	linear	RNA	2019-06-11T00:00:00Z	Avian coronavirus	Gammacoronavirus	Coronaviridae	GenBank	complete			"Yang,S., Zhang,W."		China		feces	2016		"Infectious bronchitis virus isolate ahysx-1, complete genome"
MK167038	29921	32.04	1	MK167038.1	"Human coronavirus HKU1 strain SC2521, complete genome"	linear	RNA	2019-01-09T00:00:00Z	Human coronavirus HKU1	Betacoronavirus	Coronaviridae	GenBank	complete			"Greninger,A.L., Shean,R.C., Makhsous,N."		USA	Homo sapiens		2017		"Human coronavirus HKU1 strain SC2521, complete genome"
MK211169	25393	43.13	0	MK211169.1	"Porcine deltacoronavirus strain CHN/Sichuan/2017, complete genome"	linear	RNA	2019-06-30T00:00:00Z	Coronavirus HKU15	Deltacoronavirus	Coronaviridae	GenBank	complete			"Feng,Y."		China	Sus scrofa	abdominal cavity	12/24/2017		"Porcine deltacoronavirus strain CHN/Sichuan/2017, complete genome"
